# Step	AvgQ	AvgP
918	-0.117379	-0.0757393
919	-0.117379	-0.0327987
920	-0.116132	-0.0179365
921	-0.113601	-0.0437581
922	-0.113664	0.00806898
923	-0.11617	0.0570452
924	-0.111813	-0.0803473
925	-0.112983	0.0301407
926	-0.112983	-0.0231426
927	-0.112983	0.00644863
928	-0.112983	-0.0474309
929	-0.116951	0.0862935
930	-0.115802	-0.0159989
931	-0.115802	0.00340725
932	-0.113621	-0.0367634
933	-0.113621	0.048378
934	-0.113621	-0.0214896
935	-0.112448	-0.0166968
936	-0.115939	0.0766891
937	-0.115939	-0.0549064
938	-0.114138	-0.0291247
939	-0.114138	-0.0327466
940	-0.114138	-0.0112859
941	-0.116718	0.0585528
942	-0.119777	0.0682923
943	-0.119777	-0.018957
944	-0.118403	-0.0203437
945	-0.119657	0.0322201
946	-0.119657	0.0164455
947	-0.119657	-0.0664117
948	-0.120529	0.024664
949	-0.120529	-0.129056
950	-0.123852	0.0738097
951	-0.120454	-0.0606715
952	-0.120454	-0.0313288
953	-0.120454	-0.0371536
954	-0.120454	-0.064556
955	-0.120454	-0.00488083
956	-0.120454	-0.0420717
957	-0.12095	0.0171783
958	-0.12095	0.0313861
959	-0.119531	-0.0211946
960	-0.119531	-0.0755898
961	-0.119531	0.0963365
962	-0.120953	0.0356674
963	-0.118543	-0.0410348
964	-0.118273	0.00168293
965	-0.119336	0.0284023
966	-0.119336	-0.0545503
967	-0.121221	0.0449366
968	-0.121221	-0.0230703
969	-0.121221	0.0219918
970	-0.121221	0.0764906
971	-0.121221	0.0134069
972	-0.122207	0.0270204
973	-0.125354	0.0704013
974	-0.1272	0.0445008
975	-0.1272	-0.0852143
976	-0.1272	-0.0085177
977	-0.126848	0.000574245
978	-0.125656	-0.0162651
979	-0.125656	-0.0428989
980	-0.125656	-0.068065
981	-0.126551	0.0254636
982	-0.126551	-0.0585331
983	-0.126551	-0.0150448
984	-0.128919	0.0550398
985	-0.128919	-0.0843508
986	-0.128919	-0.00968754
987	-0.128919	-0.00909166
988	-0.131346	0.0563704
989	-0.131346	0.00630152
990	-0.131346	0.000400565
991	-0.131346	-0.00278494
992	-0.132848	0.0379822
993	-0.132848	-0.00835398
994	-0.132848	-0.0191483
995	-0.132848	0.115069
996	-0.129454	-0.0600537
997	-0.131094	0.0406388
998	-0.134935	0.0848205
999	-0.13611	0.0316478
1000	-0.132825	-0.0576624
1001	-0.134331	0.0381456
1002	-0.134331	-0.00533017
1003	-0.134331	-0.0502209
1004	-0.136575	0.0530254
1005	-0.136575	-0.00858748
1006	-0.136575	0.0191117
1007	-0.136575	0.0322654
1008	-0.136575	0.0855296
1009	-0.136575	-0.205996
1010	-0.135266	-0.0180416
1011	-0.135266	-0.0522473
1012	-0.136669	0.0362308
1013	-0.136669	-0.0628178
1014	-0.135856	-0.00810496
1015	-0.138445	0.0600294
1016	-0.138445	-0.0518832
1017	-0.138445	-0.00864458
1018	-0.138445	-0.101944
1019	-0.139928	0.0380227
1020	-0.139928	-0.0933251
1021	-0.137053	-0.0492208
1022	-0.137053	0.0493444
1023	-0.139803	0.0633316
1024	-0.139803	-0.0241493
1025	-0.141711	0.0466166
1026	-0.141711	-0.0373396
1027	-0.141436	0.00299359
1028	-0.141436	0.0468376
1029	-0.139604	-0.0282403
1030	-0.139448	0.00525455
1031	-0.140259	0.0246151
1032	-0.135337	-0.0902405
1033	-0.135337	-0.167921
1034	-0.135337	0.0300947
1035	-0.135337	-0.016399
1036	-0.135337	-0.0361126
1037	-0.135337	-0.01238
1038	-0.13383	-0.0220728
1039	-0.135565	0.042784
1040	-0.135565	-0.01847
1041	-0.135565	-0.127514
1042	-0.134767	-0.00785973
1043	-0.134767	-0.0494112
1044	-0.134767	-0.0512962
1045	-0.134942	0.0115972
1046	-0.134942	-0.0245536
1047	-0.136697	0.0432532
1048	-0.136697	0.0683569
1049	-0.136697	-0.104643
1050	-0.139421	0.0628012
1051	-0.139421	0.0373228
1052	-0.138494	-0.010222
1053	-0.141215	0.062834
1054	-0.146156	0.107487
1055	-0.146156	-0.0500024
1056	-0.148075	0.0472186
1057	-0.148075	-0.036428
1058	-0.148075	-0.0536141
1059	-0.146354	-0.0256014
1060	-0.148933	0.0604635
1061	-0.146628	-0.0372658
1062	-0.14801	0.0364853
1063	-0.147316	-0.00502145
1064	-0.145844	-0.0206697
1065	-0.143097	-0.0463144
1066	-0.147569	0.0982127
1067	-0.147569	0.017692
1068	-0.147569	-0.0137944
1069	-0.146624	-0.0100882
1070	-0.146624	-0.0894244
1071	-0.152335	0.123241
1072	-0.152453	0.0115029
1073	-0.152453	-0.150926
1074	-0.152286	0.00578931
1075	-0.152286	0.0195206
1076	-0.152286	0.00567373
1077	-0.152286	-0.0194198
1078	-0.152286	0.0410145
1079	-0.152286	-0.0792601
1080	-0.150506	-0.02654
1081	-0.147318	-0.0548593
1082	-0.147318	0.0792165
1083	-0.147318	-0.0907021
1084	-0.147318	0.0629868
1085	-0.147318	-0.01714
1086	-0.147318	-0.0925885
1087	-0.143191	-0.0738752
1088	-0.143191	-0.077563
1089	-0.141797	-0.0193415
1090	-0.138762	-0.0523315
1091	-0.138762	-0.059314
1092	-0.138762	0.00120851
1093	-0.138634	0.00576523
1094	-0.136885	-0.0267397
1095	-0.136885	-0.0138487
1096	-0.136885	-0.162682
1097	-0.135262	-0.024304
1098	-0.135262	-0.0113405
1099	-0.137421	0.0513745
1100	-0.137421	-0.0159823
1101	-0.133223	-0.0759012
1102	-0.136545	0.0745695
1103	-0.136545	-0.0620562
1104	-0.134459	-0.0336114
1105	-0.134459	0.0202222
1106	-0.134459	-0.0624116
1107	-0.134459	-0.0441825
1108	-0.128089	-0.119599
1109	-0.127205	-0.0100243
1110	-0.127205	-0.158528
1111	-0.127205	-0.124784
1112	-0.129299	0.0495947
1113	-0.129299	-0.0105761
1114	-0.129299	-0.0228295
1115	-0.126455	-0.0492443
1116	-0.130516	0.0889685
1117	-0.130023	-0.00205156
1118	-0.130023	0.0306595
1119	-0.130023	-0.0346688
1120	-0.12467	-0.0994872
1121	-0.12467	-0.119305
1122	-0.11952	-0.095724
1123	-0.126247	0.14197
1124	-0.126247	0.0243251
1125	-0.127709	0.0368691
1126	-0.127709	-0.146385
1127	-0.124161	-0.0634329
1128	-0.11729	-0.130244
1129	-0.118597	0.03321
1130	-0.118597	-0.0109009
1131	-0.118597	-0.0246393
1132	-0.118597	0.145297
1133	-0.118597	-0.118941
1134	-0.116246	-0.0399899
1135	-0.116246	0.0489703
1136	-0.116246	-0.0960902
1137	-0.114544	-0.0271445
1138	-0.114544	-0.0225108
1139	-0.112104	-0.0420304
1140	-0.112104	-0.0599846
1141	-0.112117	0.00698373
1142	-0.112117	-0.0212475
1143	-0.115889	0.0823093
1144	-0.11329	-0.0451251
1145	-0.114032	0.0216571
1146	-0.114032	-0.0728942
1147	-0.119389	0.114192
1148	-0.121331	0.0460847
1149	-0.121331	-0.0292917
1150	-0.121331	-0.0354641
1151	-0.121331	-0.129008
1152	-0.120884	-0.00167828
1153	-0.119395	-0.022592
1154	-0.118928	-0.00219124
1155	-0.118928	-0.223487
1156	-0.116356	-0.0444211
1157	-0.113094	-0.0583942
1158	-0.106455	-0.126268
1159	-0.106455	-0.00688115
1160	-0.10851	0.0475699
1161	-0.10851	-0.0306137
1162	-0.10851	0.0587932
1163	-0.10851	-0.0839528
1164	-0.111328	0.0629812
1165	-0.111581	0.0117531
1166	-0.113347	0.0420693
1167	-0.113347	-0.0902267
1168	-0.113347	-0.0324547
1169	-0.113347	-0.0469458
1170	-0.113093	0.00172197
1171	-0.113093	-0.0302589
1172	-0.113093	0.0980594
1173	-0.111607	-0.0230064
1174	-0.111607	-0.0386376
1175	-0.108439	-0.0567931
1176	-0.110631	0.0504364
1177	-0.10703	-0.0655394
1178	-0.10703	0.0395496
1179	-0.10703	-0.0193971
1180	-0.10703	-0.0724082
1181	-0.107344	0.0127221
1182	-0.10964	0.052435
1183	-0.10964	0.0129768
1184	-0.109491	0.0035893
1185	-0.115021	0.117399
1186	-0.110067	-0.0923744
1187	-0.112696	0.0592839
1188	-0.112696	-0.00439337
1189	-0.112696	-0.0506928
1190	-0.113732	0.0275149
1191	-0.113732	-0.0314085
1192	-0.113337	-0.00110314
1193	-0.113212	0.00429188
1194	-0.113212	-0.00534789
1195	-0.113212	0.0293001
1196	-0.114856	0.039735
1197	-0.116306	0.0359622
1198	-0.117395	0.028799
1199	-0.117395	-0.0838175
1200	-0.117395	-0.0383465
1201	-0.117395	0.0154356
1202	-0.117395	-0.0548263
1203	-0.117578	0.0106978
1204	-0.117578	0.1116
1205	-0.117196	-0.000612313
1206	-0.117196	0.133799
1207	-0.117196	-0.108684
1208	-0.117642	0.0159674
1209	-0.119229	0.0388581
1210	-0.119229	-0.0126891
1211	-0.119229	-0.0263977
1212	-0.121062	0.0438908
1213	-0.121062	-0.035548
1214	-0.122759	0.0412743
1215	-0.127347	0.0993114
1216	-0.127347	-0.00775301
1217	-0.132277	0.106433
1218	-0.132277	-0.0272269
1219	-0.135214	0.066792
1220	-0.135214	-0.00412547
1221	-0.135214	0.00194011
1222	-0.135214	-0.0252537
1223	-0.139558	0.0951504
1224	-0.139558	0.0060232
1225	-0.140745	0.0321612
1226	-0.142489	0.0433936
1227	-0.137279	-0.0958646
1228	-0.137491	0.0124696
1229	-0.136495	-0.0117144
1230	-0.141543	0.109354
1231	-0.141543	-0.0647094
1232	-0.141543	-0.00651574
1233	-0.144286	0.0634691
1234	-0.144286	-0.0536969
1235	-0.146085	0.0446899
1236	-0.142755	-0.0579707
1237	-0.142755	0.0858423
1238	-0.142463	0.00272481
1239	-0.140303	-0.0347598
1240	-0.140303	-0.0222326
1241	-0.142389	0.0502172
1242	-0.140464	-0.030037
1243	-0.138397	-0.0329943
1244	-0.137678	-0.00611195
1245	-0.137678	0.122066
1246	-0.137678	-0.0169922
1247	-0.137678	-0.0763194
1248	-0.137678	-0.001632
1249	-0.137283	0.000348734
1250	-0.133978	-0.058004
1251	-0.136774	0.0640737
1252	-0.142407	0.121073
1253	-0.142407	-0.012793
1254	-0.142407	0.0623439
1255	-0.139188	-0.0559577
1256	-0.139188	0.0495549
1257	-0.136517	-0.0451803
1258	-0.136517	0.0363183
1259	-0.136517	-0.032833
1260	-0.136517	-0.106689
1261	-0.136517	-0.00548843
1262	-0.132267	-0.0769937
1263	-0.134537	0.0534377
1264	-0.134537	-0.00785464
1265	-0.134537	-0.0156202
1266	-0.136546	0.0483225
1267	-0.133624	-0.0503712
1268	-0.133624	-0.00256134
1269	-0.133624	-0.0365517
1270	-0.129425	-0.0761391
1271	-0.129425	-0.059144
1272	-0.129425	-0.0389063
1273	-0.129425	0.0422224
1274	-0.129425	0.0890727
1275	-0.129425	-0.0498595
1276	-0.129425	-0.0831231
1277	-0.127161	-0.0376126
1278	-0.127161	-0.0937696
1279	-0.123898	-0.0577529
1280	-0.123898	-0.0306733
1281	-0.123898	-0.0542199
1282	-0.123898	0.0420976
1283	-0.124214	0.0137617
1284	-0.124214	-0.0576028
1285	-0.124214	0.0792956
1286	-0.124558	0.0143333
1287	-0.122729	-0.02917
1288	-0.122729	0.133051
1289	-0.12593	0.0715006
1290	-0.12593	0.0502855
1291	-0.12593	-0.0140405
1292	-0.121423	-0.082771
1293	-0.122857	0.0360272
1294	-0.117914	-0.0916868
1295	-0.117914	-0.158632
1296	-0.117914	0.0630078
1297	-0.117914	-0.0306887
1298	-0.117914	-0.065435
1299	-0.117914	-0.0750754
1300	-0.119525	0.0393428
1301	-0.119525	-0.0788831
1302	-0.114959	-0.0843331
1303	-0.11545	0.016746
1304	-0.118783	0.0737154
1305	-0.119568	0.0228493
1306	-0.11741	-0.0360687
1307	-0.120562	0.0701986
1308	-0.120222	0.000414577
1309	-0.12559	0.114789
1310	-0.123483	-0.0346858
1311	-0.122583	-0.0106302
1312	-0.115344	-0.137718
1313	-0.112462	-0.05084
1314	-0.104319	-0.156459
1315	-0.102378	-0.0326356
1316	-0.104735	0.0533711
1317	-0.104735	-0.0410019
1318	-0.104735	-0.0687969
1319	-0.107483	0.0613563
1320	-0.105213	-0.0390473
1321	-0.108145	0.0650623
1322	-0.109706	0.0377835
1323	-0.102795	-0.131935
1324	-0.102795	-0.0807344
1325	-0.102886	0.00798979
1326	-0.0986108	-0.0794979
1327	-0.100282	0.0394124
1328	-0.100847	0.0173216
1329	-0.103251	0.0542354
1330	-0.0994894	-0.0691963
1331	-0.0994894	0.0224596
1332	-0.10104	0.0370346
1333	-0.10104	-0.148394
1334	-0.10104	-0.0214805
1335	-0.100644	-0.00186539
1336	-0.105602	0.10539
1337	-0.109341	0.0812579
1338	-0.110622	0.0322347
1339	-0.110622	-0.116015
1340	-0.110622	-0.0539341
1341	-0.110521	0.00460142
1342	-0.110521	-0.127966
1343	-0.11438	0.0839721
1344	-0.11438	-0.0614573
1345	-0.115417	0.0276407
1346	-0.112311	-0.0553227
1347	-0.111636	-0.00679436
1348	-0.111958	0.0131453
1349	-0.109785	-0.0368223
1350	-0.109785	-0.0418071
1351	-0.10674	-0.0544524
1352	-0.108702	0.0457324
1353	-0.108702	-0.0146305
1354	-0.108702	0.0954646
1355	-0.111452	0.0616263
1356	-0.112973	0.0371708
1357	-0.112973	-0.0894477
1358	-0.113539	0.0181109
1359	-0.113539	0.0367158
1360	-0.111964	-0.0247552
1361	-0.112405	0.0155563
1362	-0.112405	0.0210821
1363	-0.112405	-0.0561312
1364	-0.112405	0.0122382
1365	-0.110144	-0.0385656
1366	-0.10917	-0.012916
1367	-0.111292	0.049064
1368	-0.106598	-0.0873821
1369	-0.106598	-0.101828
1370	-0.113967	0.154068
1371	-0.113967	0.0263852
1372	-0.113967	-0.0494709
1373	-0.113901	0.00550266
1374	-0.113901	-0.0509232
1375	-0.113901	-0.0387231
1376	-0.112011	-0.0310376
1377	-0.110921	-0.0151283
1378	-0.116246	0.113367
1379	-0.116246	0.0342966
1380	-0.115702	-0.00393335
1381	-0.111359	-0.0800918
1382	-0.111359	-0.0932825
1383	-0.111359	0.0737185
1384	-0.117388	0.127486
1385	-0.120004	0.0594806
1386	-0.118332	-0.02632
1387	-0.120352	0.0475829
1388	-0.120352	-0.0987752
1389	-0.120352	-0.012582
1390	-0.120352	0.0427898
1391	-0.12046	0.00938299
1392	-0.12046	-0.0782447
1393	-0.117623	-0.0496334
1394	-0.120149	0.0576677
1395	-0.120149	-0.00339486
1396	-0.12547	0.113851
1397	-0.12547	0.0686909
1398	-0.124279	-0.0163447
1399	-0.124279	-0.0257108
1400	-0.124641	0.0147118
1401	-0.124641	-0.15137
1402	-0.124641	0.13174
1403	-0.124641	0.0248054
1404	-0.123483	-0.0157382
1405	-0.123483	-0.011418
1406	-0.123483	-0.117333
1407	-0.123483	0.102592
1408	-0.123483	0.01176
1409	-0.123309	0.00391278
1410	-0.122867	-0.00145566
1411	-0.122867	-0.037567
1412	-0.122949	0.00899715
1413	-0.122023	-0.0111814
1414	-0.122023	-0.103271
1415	-0.119888	-0.0354691
1416	-0.119888	-0.00028038
1417	-0.122689	0.0633353
1418	-0.122372	0.00100841
1419	-0.122372	0.0726809
1420	-0.119453	-0.0511738
1421	-0.119453	-0.0856624
1422	-0.119453	0.018742
1423	-0.119453	-0.0309291
1424	-0.11765	-0.0289683
1425	-0.117872	0.0115028
1426	-0.113506	-0.0804212
1427	-0.113506	-0.0994966
1428	-0.115156	0.0398736
1429	-0.115428	0.0123559
1430	-0.115428	-0.0370251
1431	-0.115428	-0.0861397
1432	-0.116578	0.029975
1433	-0.116578	-0.0838891
1434	-0.119191	0.0593575
1435	-0.120282	0.0289986
1436	-0.120282	0.0127376
1437	-0.120282	0.0646631
1438	-0.120282	0.00736465
1439	-0.120282	-0.00133366
1440	-0.120282	-0.00900568
1441	-0.119982	0.0012018
1442	-0.119982	-0.0658418
1443	-0.119982	0.0765976
1444	-0.118613	-0.0202227
1445	-0.118613	0.0185798
1446	-0.118613	0.04241
1447	-0.118613	-0.0775615
1448	-0.118613	-0.0887108
1449	-0.118613	-0.0579334
1450	-0.118613	0.069939
1451	-0.117329	-0.0186342
1452	-0.117329	0.0167724
1453	-0.112324	-0.0932526
1454	-0.112324	0.0082161
1455	-0.112324	-0.094932
1456	-0.112324	0.00633333
1457	-0.112324	0.0104062
1458	-0.112324	-0.0323998
1459	-0.113468	0.0296656
1460	-0.114244	0.0223559
1461	-0.114244	-0.154542
1462	-0.114244	0.0319951
1463	-0.10735	-0.131308
1464	-0.10735	0.0084017
1465	-0.100833	-0.124176
1466	-0.100833	0.0069163
1467	-0.0989726	-0.0312301
1468	-0.101393	0.0544469
1469	-0.101393	0.0531553
1470	-0.0991799	-0.0382769
1471	-0.0971086	-0.0355619
1472	-0.097903	0.0217448
1473	-0.0978138	0.00408391
1474	-0.0978138	-0.112493
1475	-0.10369	0.123625
1476	-0.10369	-0.110959
1477	-0.0985448	-0.0968919
1478	-0.0985448	0.0302747
1479	-0.0985448	-0.09752
1480	-0.0990544	0.016122
1481	-0.099803	0.0209431
1482	-0.099803	-0.0196458
1483	-0.099803	0.0550363
1484	-0.099803	-0.0580709
1485	-0.101615	0.0423045
1486	-0.101615	0.00708592
1487	-0.101615	-0.102209
1488	-0.101615	0.0746252
1489	-0.101615	0.0378051
1490	-0.102851	0.0308571
1491	-0.100643	-0.0380838
1492	-0.100643	0.0102454
1493	-0.100643	-0.0737582
1494	-0.100643	-0.0325716
1495	-0.10517	0.0967526
1496	-0.10517	0.026923
1497	-0.10517	-0.100749
1498	-0.10517	-0.0118027
1499	-0.10517	0.104525
1500	-0.103695	-0.0232526
1501	-0.103089	-0.00590887
1502	-0.103089	0.0744567
1503	-0.103089	-0.105707
1504	-0.103089	-0.0959586
1505	-0.106481	0.0741457
1506	-0.10718	0.0204071
1507	-0.113389	0.130856
1508	-0.114419	0.0274289
1509	-0.114419	-0.0735114
1510	-0.112391	-0.0337666
1511	-0.112391	-0.0882517
1512	-0.112391	-0.0398998
1513	-0.116305	0.0851684
1514	-0.115395	-0.0112672
1515	-0.115819	0.0154299
1516	-0.115819	-0.0489753
1517	-0.115819	-0.0902414
1518	-0.115819	-0.102685
1519	-0.115819	-0.0292849
1520	-0.11414	-0.0267068
1521	-0.113858	0.00118585
1522	-0.117614	0.0821082
1523	-0.117614	-0.00176948
1524	-0.113848	-0.0684235
1525	-0.113848	-0.0206102
1526	-0.113848	0.0583753
1527	-0.113848	0.0448397
1528	-0.10992	-0.0718898
1529	-0.10992	-0.0365421
1530	-0.10992	0.13062
1531	-0.111793	0.0441322
1532	-0.113893	0.0487764
1533	-0.119546	0.120121
1534	-0.119632	0.00890679
1535	-0.117908	-0.0273873
1536	-0.117908	-0.0115328
1537	-0.116969	-0.0117492
1538	-0.116969	0.102039
1539	-0.122438	0.116611
1540	-0.122438	-0.0588292
1541	-0.118895	-0.0636607
1542	-0.118895	0.0859368
1543	-0.118895	0.00349409
1544	-0.123114	0.0916903
1545	-0.123114	0.0883946
1546	-0.127891	0.103109
1547	-0.127891	0.00219711
1548	-0.125114	-0.0479849
1549	-0.122278	-0.049317
1550	-0.124443	0.0507195
1551	-0.124443	0.00249722
1552	-0.124443	-0.068389
1553	-0.12627	0.0440704
1554	-0.12627	-0.230488
1555	-0.123717	-0.0435792
1556	-0.121375	-0.0395311
1557	-0.122712	0.0340698
1558	-0.122712	0.00680676
1559	-0.128793	0.129236
1560	-0.130137	0.0346507
1561	-0.129413	-0.0067068
1562	-0.129509	0.00969729
1563	-0.127024	-0.0420443
1564	-0.124007	-0.0528477
1565	-0.124007	-0.0532404
1566	-0.123939	0.00608338
1567	-0.127549	0.0797836
1568	-0.127549	-0.0440366
1569	-0.127549	-0.0179232
1570	-0.127549	-0.102221
1571	-0.127549	-0.00277821
1572	-0.12746	0.00585931
1573	-0.12746	-0.0439398
1574	-0.12746	-0.0406322
1575	-0.12746	-0.0282216
1576	-0.122386	-0.0940321
1577	-0.122386	0.0492498
1578	-0.122386	-0.0539725
1579	-0.120981	-0.020831
1580	-0.128309	0.154123
1581	-0.135496	0.151717
1582	-0.13449	-0.0120327
1583	-0.131764	-0.0465627
1584	-0.128117	-0.0651869
1585	-0.131848	0.0824595
1586	-0.131848	-0.0400837
1587	-0.131848	0.0381503
1588	-0.134035	0.0517317
1589	-0.134035	-0.0755998
1590	-0.134035	0.0416481
1591	-0.135992	0.047248
1592	-0.135992	-0.0463324
1593	-0.134978	-0.0121698
1594	-0.136838	0.0453723
1595	-0.136838	0.0210258
1596	-0.136838	-0.109209
1597	-0.136838	0.0187682
1598	-0.136838	-0.0183525
1599	-0.136838	-0.018004
1600	-0.135414	-0.0203256
1601	-0.133267	-0.0349029
1602	-0.132641	-0.00456342
1603	-0.132641	-0.0496091
1604	-0.13356	0.0263812
1605	-0.13356	-0.0441351
1606	-0.135518	0.0472521
1607	-0.138459	0.0670615
1608	-0.138459	-0.0223448
1609	-0.138459	0.0568373
1610	-0.138459	-0.00328022
1611	-0.138459	0.00399953
1612	-0.138562	0.0103565
1613	-0.134082	-0.0814645
1614	-0.133803	0.00246019
1615	-0.136252	0.0570878
1616	-0.13716	0.0263727
1617	-0.136516	-0.00467282
1618	-0.137636	0.030636
1619	-0.134113	-0.0623622
1620	-0.134113	-0.0335829
1621	-0.134113	0.00712845
1622	-0.132437	-0.0255379
1623	-0.137631	0.112031
1624	-0.137631	-0.0913462
1625	-0.137631	-0.05987
1626	-0.137631	-0.0486835
1627	-0.134498	-0.0545372
1628	-0.134498	0.0522857
1629	-0.133416	-0.013618
1630	-0.131483	-0.0307291
1631	-0.131483	-0.0999175
1632	-0.131483	-0.0503389
1633	-0.128691	-0.0480648
1634	-0.128691	-0.017295
1635	-0.12702	-0.0257785
1636	-0.12702	-0.0906066
1637	-0.12702	-0.0589874
1638	-0.12702	-0.0756527
1639	-0.12702	-0.0572473
1640	-0.12748	0.0168428
1641	-0.12748	-0.0597512
1642	-0.12761	0.0102429
1643	-0.127306	0.00156404
1644	-0.124019	-0.0582288
1645	-0.124019	-0.0412047
1646	-0.124019	-0.163336
1647	-0.117129	-0.130648
1648	-0.117129	0.121724
1649	-0.118969	0.0438978
1650	-0.118969	0.0522019
1651	-0.118969	-0.117067
1652	-0.118969	-0.0145656
1653	-0.115154	-0.0693229
1654	-0.118331	0.0705798
1655	-0.118331	0.00225844
1656	-0.118331	0.0428769
1657	-0.119877	0.0380701
1658	-0.119877	-0.1015
1659	-0.119877	-0.0146844
1660	-0.118487	-0.0206631
1661	-0.118487	-0.124195
1662	-0.118487	-0.0589152
1663	-0.117506	-0.012558
1664	-0.11814	0.0197527
1665	-0.11814	-0.0181979
1666	-0.11814	0.00691343
1667	-0.11814	-0.0299867
1668	-0.11814	-0.153815
1669	-0.119016	0.0246529
1670	-0.119016	0.0397901
1671	-0.119016	-0.0059712
1672	-0.117182	-0.0296155
1673	-0.115923	-0.0182169
1674	-0.115923	0.11071
1675	-0.116424	0.0169961
1676	-0.116424	0.00435144
1677	-0.117706	0.0326821
1678	-0.117706	-0.0224326
1679	-0.117706	0.0238467
1680	-0.117706	0.0186352
1681	-0.117706	-0.08021
1682	-0.125838	0.170013
1683	-0.125838	0.0471461
1684	-0.1215	-0.0793705
1685	-0.120576	-0.0112442
1686	-0.120576	-0.0813518
1687	-0.120576	0.00627704
1688	-0.120836	0.0124492
1689	-0.118087	-0.0478557
1690	-0.115649	-0.0417761
1691	-0.114837	-0.00933477
1692	-0.114127	-0.00734404
1693	-0.116249	0.0493779
1694	-0.116515	0.0122946
1695	-0.116515	0.0337367
1696	-0.118155	0.0398677
1697	-0.121166	0.0674114
1698	-0.121166	-0.13354
1699	-0.12297	0.0434325
1700	-0.12297	-0.0919401
1701	-0.118535	-0.0815128
1702	-0.113355	-0.0966875
1703	-0.115072	0.0411882
1704	-0.113742	-0.019747
1705	-0.11764	0.0849475
1706	-0.11764	0.0327461
1707	-0.11764	-0.0323152
1708	-0.11764	0.0169253
1709	-0.119251	0.0393303
1710	-0.123439	0.0910787
1711	-0.123439	-0.0138691
1712	-0.123439	0.0042295
1713	-0.123439	-0.0461082
1714	-0.123439	-0.0166848
1715	-0.123439	-0.0745782
1716	-0.120077	-0.0599675
1717	-0.120077	0.0301261
1718	-0.120077	-0.0954462
1719	-0.121168	0.0290594
1720	-0.121168	0.039426
1721	-0.123584	0.0556978
1722	-0.125574	0.0472738
1723	-0.124032	-0.0233664
1724	-0.131488	0.156869
1725	-0.131488	-0.064388
1726	-0.130757	-0.00677125
1727	-0.130757	-0.0307439
1728	-0.133319	0.0591899
1729	-0.132803	-0.00235446
1730	-0.128824	-0.0717725
1731	-0.129029	0.0118346
1732	-0.129029	-0.0156603
1733	-0.129029	0.0658851
1734	-0.11922	-0.188844
1735	-0.11922	0.0188237
1736	-0.11922	-0.018095
1737	-0.11922	-0.0315764
1738	-0.11922	-0.0607509
1739	-0.11922	0.0921387
1740	-0.122839	0.0796731
1741	-0.122174	-0.00595206
1742	-0.120468	-0.0268679
1743	-0.120468	-0.102218
1744	-0.120468	0.00542477
1745	-0.117608	-0.0500811
1746	-0.111254	-0.12029
1747	-0.111013	0.00185261
1748	-0.116008	0.106749
1749	-0.116008	0.0284486
1750	-0.116008	-0.0307601
1751	-0.113973	-0.0338113
1752	-0.115438	0.0361863
1753	-0.115438	-0.0167608
1754	-0.115438	0.0126979
1755	-0.116973	0.03769
1756	-0.116973	-0.107792
1757	-0.113244	-0.0677263
1758	-0.109231	-0.0736197
1759	-0.111216	0.0463281
1760	-0.111216	-0.0675579
1761	-0.111216	-0.0246376
1762	-0.109685	-0.0240249
1763	-0.110133	0.0155729
1764	-0.110133	-0.0228731
1765	-0.107186	-0.0524632
1766	-0.107186	-0.0410029
1767	-0.109184	0.0464782
1768	-0.106188	-0.0534966
1769	-0.109798	0.0787049
1770	-0.104459	-0.100407
1771	-0.100129	-0.0805038
1772	-0.0959634	-0.077479
1773	-0.0959634	-0.183755
1774	-0.0959634	0.0018187
1775	-0.0917426	-0.0788314
1776	-0.0917426	-0.079629
1777	-0.0917426	-0.0536824
1778	-0.0915801	0.00224553
1779	-0.0915801	0.0437045
1780	-0.0915801	-0.0286517
1781	-0.0915801	-0.0547646
1782	-0.0915801	-0.0133452
1783	-0.0915801	0.0930066
1784	-0.0932125	0.0382058
1785	-0.0973643	0.0887922
